CE_COD_EVENTO,CE_NOMBRE_EVENTO,fuente_datos,fuente_tabla,fuente_registro,anyo,mes,fecha_inicio,duracion_dias,nivel_geografico,CE_COD_DEMARCACION,CPRO,nombre_provincia,cod_municipio_ine,nombre_municipio,nombre_municipio_ine,match_municipio_ine,metodo_asignacion_provincia,CE_ORIGEN,CE_MECANISMO,CE_TIPO,CE_AREA_KM2,CE_PRECIPITACION,tipo_afeccion,nivel_dano,indemnizacion_ccs_eur,victimas,evacuados,coste_hidraulico_eur,coste_nacional_eur,coste_ccaa_eur,coste_ayto_eur,coste_agricola_eur,calado_max,calado_medio,n_mediciones_calado,n_puntos_calado,caudal_max,caudal_medio,periodo_retorno_caudal_max,n_mediciones_caudal,n_puntos_caudal,n_arpsi_afectadas,arpsi_nombres,evento_en_arpsi,nombre_demarcacion,tiene_calado,tiene_caudal,tiene_arpsi
ES100_20060912,#Inundación septiembre de 2006,CNIH,CNIH_DAÑO_ECONOMICO_MUNICIPIO,dano_economico_municipio,2006,9,2006-09-12,3.0,municipio,ES100,8.0,Barcelona,8023.0,Bigues i Riells del Fai,Bigues i Riells del Fai,True,diccionario_taux_municipios,,,,,,,,18198.55,,,,,,,,,,,,,,,,,0,,0,Cuencas Internas De Cataluña,0,0,1
ES100_20060912,#Inundación septiembre de 2006,CNIH,CNIH_DAÑO_ECONOMICO_MUNICIPIO,dano_economico_municipio,2006,9,2006-09-12,3.0,municipio,ES100,17.0,Girona,17025.0,Bordils,Bordils,True,diccionario_taux_municipios,,,,,,,,33607.17,,,,,,,,,,,,,,,,,0,,0,Cuencas Internas De Cataluña,0,0,1
ES100_20060912,#Inundación septiembre de 2006,CNIH,CNIH_DAÑO_ECONOMICO_MUNICIPIO,dano_economico_municipio,2006,9,2006-09-12,3.0,municipio,ES100,43.0,Tarragona,43004.0,Alcanar,Alcanar,True,diccionario_taux_municipios,,,,,,,,6156.05,,,,,,,,,,,,,,,,,0,,0,Cuencas Internas De Cataluña,0,0,1
ES100_20060912,#Inundación septiembre de 2006,CNIH,CNIH_DAÑO_ECONOMICO_MUNICIPIO,dano_economico_municipio,2006,9,2006-09-12,3.0,municipio,ES100,8.0,Barcelona,8009.0,Argentona,Argentona,True,diccionario_taux_municipios,,,,,,,,13195.54,,,,,,,,,,,,,,,,,0,,0,Cuencas Internas De Cataluña,0,0,1
ES100_20060912,#Inundación septiembre de 2006,CNIH,CNIH_DAÑO_ECONOMICO_MUNICIPIO,dano_economico_municipio,2006,9,2006-09-12,3.0,municipio,ES100,8.0,Barcelona,8135.0,Montmeló,Montmeló,True,diccionario_taux_municipios,,,,,,,,14005.78,,,,,,,,,,,,,,,,,0,,0,Cuencas Internas De Cataluña,0,0,1
ES100_20060912,#Inundación septiembre de 2006,CNIH,CNIH_DAÑO_ECONOMICO_MUNICIPIO,dano_economico_municipio,2006,9,2006-09-12,3.0,municipio,ES100,8.0,Barcelona,8108.0,Lliçà de Vall,Lliçà de Vall,True,diccionario_taux_municipios,,,,,,,,138400.4,,,,,,,,,,,,,,,,,0,,0,Cuencas Internas De Cataluña,0,0,1
ES100_20060912,#Inundación septiembre de 2006,CNIH,CNIH_DAÑO_ECONOMICO_MUNICIPIO,dano_economico_municipio,2006,9,2006-09-12,3.0,municipio,ES100,8.0,Barcelona,8106.0,Llinars del Vallès,Llinars del Vallès,True,diccionario_taux_municipios,,,,,,,,197917.26,,,,,,,,,,,,,,,,,0,,0,Cuencas Internas De Cataluña,0,0,1
ES100_20060912,#Inundación septiembre de 2006,CNIH,CNIH_DAÑO_ECONOMICO_MUNICIPIO,dano_economico_municipio,2006,9,2006-09-12,3.0,municipio,ES100,8.0,Barcelona,8112.0,Manlleu,Manlleu,True,diccionario_taux_municipios,,,,,,,,1918.9,,,,,,,,,,,,,,,,,0,,0,Cuencas Internas De Cataluña,0,0,1
ES100_20060912,#Inundación septiembre de 2006,CNIH,CNIH_DAÑO_ECONOMICO_MUNICIPIO,dano_economico_municipio,2006,9,2006-09-12,3.0,municipio,ES100,8.0,Barcelona,8113.0,Manresa,Manresa,True,diccionario_taux_municipios,,,,,,,,3597.07,,,,,,,,,,,,,,,,,0,,0,Cuencas Internas De Cataluña,0,0,1
ES100_20060912,#Inundación septiembre de 2006,CNIH,CNIH_DAÑO_ECONOMICO_MUNICIPIO,dano_economico_municipio,2006,9,2006-09-12,3.0,municipio,ES100,8.0,Barcelona,8114.0,Martorell,Martorell,True,diccionario_taux_municipios,,,,,,,,4905.46,,,,,,,,,,,,,,,,,0,,0,Cuencas Internas De Cataluña,0,0,1
ES100_20060912,#Inundación septiembre de 2006,CNIH,CNIH_DAÑO_ECONOMICO_MUNICIPIO,dano_economico_municipio,2006,9,2006-09-12,3.0,municipio,ES100,8.0,Barcelona,8119.0,Masquefa,Masquefa,True,diccionario_taux_municipios,,,,,,,,10548.71,,,,,,,,,,,,,,,,,0,,0,Cuencas Internas De Cataluña,0,0,1
ES100_20060912,#Inundación septiembre de 2006,CNIH,CNIH_DAÑO_ECONOMICO_MUNICIPIO,dano_economico_municipio,2006,9,2006-09-12,3.0,municipio,ES100,8.0,Barcelona,8121.0,Mataró,Mataró,True,diccionario_taux_municipios,,,,,,,,23635.71,,,,,,,,,,,,,,,,,0,,0,Cuencas Internas De Cataluña,0,0,1
ES100_20060912,#Inundación septiembre de 2006,CNIH,CNIH_DAÑO_ECONOMICO_MUNICIPIO,dano_economico_municipio,2006,9,2006-09-12,3.0,municipio,ES100,8.0,Barcelona,8123.0,Molins de Rei,Molins de Rei,True,diccionario_taux_municipios,,,,,,,,46614.42,,,,,,,,,,,,,,,,,0,,0,Cuencas Internas De Cataluña,0,0,1
ES100_20060912,#Inundación septiembre de 2006,CNIH,CNIH_DAÑO_ECONOMICO_MUNICIPIO,dano_economico_municipio,2006,9,2006-09-12,3.0,municipio,ES100,17.0,Girona,17106.0,Mollet de Peralada,Mollet de Peralada,True,diccionario_taux_municipios,,,,,,,,3906.03,,,,,,,,,,,,,,,,,0,,0,Cuencas Internas De Cataluña,0,0,1
ES100_20060912,#Inundación septiembre de 2006,CNIH,CNIH_DAÑO_ECONOMICO_MUNICIPIO,dano_economico_municipio,2006,9,2006-09-12,3.0,municipio,ES100,8.0,Barcelona,8124.0,Mollet del Vallès,Mollet del Vallès,True,diccionario_taux_municipios,,,,,,,,5668.13,,,,,,,,,,,,,,,,,0,,0,Cuencas Internas De Cataluña,0,0,1
ES100_20060912,#Inundación septiembre de 2006,CNIH,CNIH_DAÑO_ECONOMICO_MUNICIPIO,dano_economico_municipio,2006,9,2006-09-12,3.0,municipio,ES100,17.0,Girona,17092.0,Llançà,Llançà,True,diccionario_taux_municipios,,,,,,,,559509.72,,,,,,,,,,,,,,,,,0,,0,Cuencas Internas De Cataluña,0,0,1
ES100_20060912,#Inundación septiembre de 2006,CNIH,CNIH_DAÑO_ECONOMICO_MUNICIPIO,dano_economico_municipio,2006,9,2006-09-12,3.0,municipio,ES100,8.0,Barcelona,8126.0,Montgat,Montgat,True,diccionario_taux_municipios,,,,,,,,0.0,,,,,,,,,,,,,,,,,0,,0,Cuencas Internas De Cataluña,0,0,1
ES100_20060912,#Inundación septiembre de 2006,CNIH,CNIH_DAÑO_ECONOMICO_MUNICIPIO,dano_economico_municipio,2006,9,2006-09-12,3.0,municipio,ES100,43.0,Tarragona,43081.0,Maspujols,Maspujols,True,diccionario_taux_municipios,,,,,,,,337.68,,,,,,,,,,,,,,,,,0,,0,Cuencas Internas De Cataluña,0,0,1
ES100_20060912,#Inundación septiembre de 2006,CNIH,CNIH_DAÑO_ECONOMICO_MUNICIPIO,dano_economico_municipio,2006,9,2006-09-12,3.0,municipio,ES100,8.0,Barcelona,8136.0,Montornès del Vallès,Montornès del Vallès,True,diccionario_taux_municipios,,,,,,,,62578.35,,,,,,,,,,,,,,,,,0,,0,Cuencas Internas De Cataluña,0,0,1
ES100_20060912,#Inundación septiembre de 2006,CNIH,CNIH_DAÑO_ECONOMICO_MUNICIPIO,dano_economico_municipio,2006,9,2006-09-12,3.0,municipio,ES100,43.0,Tarragona,43092.0,Mont-roig del Camp,Mont-roig del Camp,True,diccionario_taux_municipios,,,,,,,,13117.69,,,,,,,,,,,,,,,,,0,,0,Cuencas Internas De Cataluña,0,0,1
ES100_20060912,#Inundación septiembre de 2006,CNIH,CNIH_DAÑO_ECONOMICO_MUNICIPIO,dano_economico_municipio,2006,9,2006-09-12,3.0,municipio,ES100,8.0,Barcelona,8140.0,Navarcles,Navarcles,True,diccionario_taux_municipios,,,,,,,,4628.64,,,,,,,,,,,,,,,,,0,,0,Cuencas Internas De Cataluña,0,0,1
ES100_20060912,#Inundación septiembre de 2006,CNIH,CNIH_DAÑO_ECONOMICO_MUNICIPIO,dano_economico_municipio,2006,9,2006-09-12,3.0,municipio,ES100,17.0,Girona,17111.0,Navata,Navata,True,diccionario_taux_municipios,,,,,,,,13342.6,,,,,,,,,,,,,,,,,0,,0,Cuencas Internas De Cataluña,0,0,1
ES100_20060912,#Inundación septiembre de 2006,CNIH,CNIH_DAÑO_ECONOMICO_MUNICIPIO,dano_economico_municipio,2006,9,2006-09-12,3.0,municipio,ES100,17.0,Girona,17114.0,Olot,Olot,True,diccionario_taux_municipios,,,,,,,,416.21,,,,,,,,,,,,,,,,,0,,0,Cuencas Internas De Cataluña,0,0,1
ES100_20060912,#Inundación septiembre de 2006,CNIH,CNIH_DAÑO_ECONOMICO_MUNICIPIO,dano_economico_municipio,2006,9,2006-09-12,3.0,municipio,ES100,8.0,Barcelona,8146.0,Olesa de Bonesvalls,Olesa de Bonesvalls,True,diccionario_taux_municipios,,,,,,,,5609.01,,,,,,,,,,,,,,,,,0,,0,Cuencas Internas De Cataluña,0,0,1
ES100_20060912,#Inundación septiembre de 2006,CNIH,CNIH_DAÑO_ECONOMICO_MUNICIPIO,dano_economico_municipio,2006,9,2006-09-12,3.0,municipio,ES100,8.0,Barcelona,8147.0,Olesa de Montserrat,Olesa de Montserrat,True,diccionario_taux_municipios,,,,,,,,11492.27,,,,,,,,,,,,,,,,,0,,0,Cuencas Internas De Cataluña,0,0,1
ES100_20060912,#Inundación septiembre de 2006,CNIH,CNIH_DAÑO_ECONOMICO_MUNICIPIO,dano_economico_municipio,2006,9,2006-09-12,3.0,municipio,ES100,8.0,Barcelona,8001.0,Abrera,Abrera,True,diccionario_taux_municipios,,,,,,,,1055714.48,,,,,,,,,,,,,,,,,0,,0,Cuencas Internas De Cataluña,0,0,1
ES100_20060912,#Inundación septiembre de 2006,CNIH,CNIH_DAÑO_ECONOMICO_MUNICIPIO,dano_economico_municipio,2006,9,2006-09-12,3.0,municipio,ES100,43.0,Tarragona,43047.0,Constantí,Constantí,True,diccionario_taux_municipios,,,,,,,,298181.76,,,,,,,,,,,,,,,,,0,,0,Cuencas Internas De Cataluña,0,0,1
ES100_20060912,#Inundación septiembre de 2006,CNIH,CNIH_DAÑO_ECONOMICO_MUNICIPIO,dano_economico_municipio,2006,9,2006-09-12,3.0,municipio,ES100,8.0,Barcelona,8125.0,Montcada i Reixac,Montcada i Reixac,True,diccionario_taux_municipios,,,,,,,,19721.14,,,,,,,,,,,,,,,,,0,,0,Cuencas Internas De Cataluña,0,0,1
ES100_20060912,#Inundación septiembre de 2006,CNIH,CNIH_DAÑO_ECONOMICO_MUNICIPIO,dano_economico_municipio,2006,9,2006-09-12,3.0,municipio,ES100,8.0,Barcelona,8120.0,Matadepera,Matadepera,True,diccionario_taux_municipios,,,,,,,,8054.03,,,,,,,,,,,,,,,,,0,,0,Cuencas Internas De Cataluña,0,0,1
ES100_20060912,#Inundación septiembre de 2006,CNIH,CNIH_DAÑO_ECONOMICO_MUNICIPIO,dano_economico_municipio,2006,9,2006-09-12,3.0,municipio,ES100,17.0,Girona,17066.0,Figueres,Figueres,True,diccionario_taux_municipios,,,,,,,,136939.49,,,,,,,,,,,,,,,,,0,,0,Cuencas Internas De Cataluña,0,0,1
ES100_20060912,#Inundación septiembre de 2006,CNIH,CNIH_DAÑO_ECONOMICO_MUNICIPIO,dano_economico_municipio,2006,9,2006-09-12,3.0,municipio,ES100,8.0,Barcelona,8077.0,Esplugues de Llobregat,Esplugues de Llobregat,True,diccionario_taux_municipios,,,,,,,,81098.95,,,,,,,,,,,,,,,,,0,,0,Cuencas Internas De Cataluña,0,0,1
ES100_20060912,#Inundación septiembre de 2006,CNIH,CNIH_DAÑO_ECONOMICO_MUNICIPIO,dano_economico_municipio,2006,9,2006-09-12,3.0,municipio,ES100,8.0,Barcelona,8076.0,Esparreguera,Esparreguera,True,diccionario_taux_municipios,,,,,,,,31819.75,,,,,,,,,,,,,,,,,0,,0,Cuencas Internas De Cataluña,0,0,1
ES100_20060912,#Inundación septiembre de 2006,CNIH,CNIH_DAÑO_ECONOMICO_MUNICIPIO,dano_economico_municipio,2006,9,2006-09-12,3.0,municipio,ES100,8.0,Barcelona,8075.0,Dosrius,Dosrius,True,diccionario_taux_municipios,,,,,,,,52954.68,,,,,,,,,,,,,,,,,0,,0,Cuencas Internas De Cataluña,0,0,1
ES100_20060912,#Inundación septiembre de 2006,CNIH,CNIH_DAÑO_ECONOMICO_MUNICIPIO,dano_economico_municipio,2006,9,2006-09-12,3.0,municipio,ES100,43.0,Tarragona,43051.0,Cunit,Cunit,True,diccionario_taux_municipios,,,,,,,,498.27,,,,,,,,,,,,,,,,,0,,0,Cuencas Internas De Cataluña,0,0,1
ES100_20060912,#Inundación septiembre de 2006,CNIH,CNIH_DAÑO_ECONOMICO_MUNICIPIO,dano_economico_municipio,2006,9,2006-09-12,3.0,municipio,ES100,8.0,Barcelona,8074.0,Cubelles,Cubelles,True,diccionario_taux_municipios,,,,,,,,0.0,,,,,,,,,,,,,,,,,0,,0,Cuencas Internas De Cataluña,0,0,1
ES100_20060912,#Inundación septiembre de 2006,CNIH,CNIH_DAÑO_ECONOMICO_MUNICIPIO,dano_economico_municipio,2006,9,2006-09-12,3.0,municipio,ES100,43.0,Tarragona,43050.0,Creixell,Creixell,True,diccionario_taux_municipios,,,,,,,,2286.63,,,,,,,,,,,,,,,,,0,,0,Cuencas Internas De Cataluña,0,0,1
ES100_20060912,#Inundación septiembre de 2006,CNIH,CNIH_DAÑO_ECONOMICO_MUNICIPIO,dano_economico_municipio,2006,9,2006-09-12,3.0,municipio,ES100,8.0,Barcelona,8073.0,Cornellà de Llobregat,Cornellà de Llobregat,True,diccionario_taux_municipios,,,,,,,,17618.42,,,,,,,,,,,,,,,,,0,,0,Cuencas Internas De Cataluña,0,0,1
ES100_20060912,#Inundación septiembre de 2006,CNIH,CNIH_DAÑO_ECONOMICO_MUNICIPIO,dano_economico_municipio,2006,9,2006-09-12,3.0,municipio,ES100,8.0,Barcelona,8072.0,Corbera de Llobregat,Corbera de Llobregat,True,diccionario_taux_municipios,,,,,,,,40799.5,,,,,,,,,,,,,,,,,0,,0,Cuencas Internas De Cataluña,0,0,1
ES100_20060912,#Inundación septiembre de 2006,CNIH,CNIH_DAÑO_ECONOMICO_MUNICIPIO,dano_economico_municipio,2006,9,2006-09-12,3.0,municipio,ES100,17.0,Girona,17090.0,Llambilles,Llambilles,True,diccionario_taux_municipios,,,,,,,,0.0,,,,,,,,,,,,,,,,,0,,0,Cuencas Internas De Cataluña,0,0,1
ES100_20060912,#Inundación septiembre de 2006,CNIH,CNIH_DAÑO_ECONOMICO_MUNICIPIO,dano_economico_municipio,2006,9,2006-09-12,3.0,municipio,ES100,8.0,Barcelona,8102.0,Igualada,Igualada,True,diccionario_taux_municipios,,,,,,,,273.95,,,,,,,,,,,,,,,,,0,,0,Cuencas Internas De Cataluña,0,0,1
ES100_20060912,#Inundación septiembre de 2006,CNIH,CNIH_DAÑO_ECONOMICO_MUNICIPIO,dano_economico_municipio,2006,9,2006-09-12,3.0,municipio,ES100,8.0,Barcelona,8096.0,Granollers,Granollers,True,diccionario_taux_municipios,,,,,,,,118997.54,,,,,,,,,,,,,,,,,0,,0,Cuencas Internas De Cataluña,0,0,1
ES100_20060912,#Inundación septiembre de 2006,CNIH,CNIH_DAÑO_ECONOMICO_MUNICIPIO,dano_economico_municipio,2006,9,2006-09-12,3.0,municipio,ES100,17.0,Girona,17079.0,Girona,Girona,True,diccionario_taux_municipios,,,,,,,,4855.55,,,,,,,,,,,,,,,,,0,,0,Cuencas Internas De Cataluña,0,0,1
ES100_20060912,#Inundación septiembre de 2006,CNIH,CNIH_DAÑO_ECONOMICO_MUNICIPIO,dano_economico_municipio,2006,9,2006-09-12,3.0,municipio,ES100,8.0,Barcelona,8091.0,Gelida,Gelida,True,diccionario_taux_municipios,,,,,,,,716.24,,,,,,,,,,,,,,,,,0,,0,Cuencas Internas De Cataluña,0,0,1
ES100_20060912,#Inundación septiembre de 2006,CNIH,CNIH_DAÑO_ECONOMICO_MUNICIPIO,dano_economico_municipio,2006,9,2006-09-12,3.0,municipio,ES100,8.0,Barcelona,8089.0,Gavà,Gavà,True,diccionario_taux_municipios,,,,,,,,24005.99,,,,,,,,,,,,,,,,,0,,0,Cuencas Internas De Cataluña,0,0,1
ES100_20060912,#Inundación septiembre de 2006,CNIH,CNIH_DAÑO_ECONOMICO_MUNICIPIO,dano_economico_municipio,2006,9,2006-09-12,3.0,municipio,ES100,17.0,Girona,17077.0,Garriguella,Garriguella,True,diccionario_taux_municipios,,,,,,,,28526.8,,,,,,,,,,,,,,,,,0,,0,Cuencas Internas De Cataluña,0,0,1
ES100_20060912,#Inundación septiembre de 2006,CNIH,CNIH_DAÑO_ECONOMICO_MUNICIPIO,dano_economico_municipio,2006,9,2006-09-12,3.0,municipio,ES100,17.0,Girona,17075.0,Garrigàs,Garrigàs,True,diccionario_taux_municipios,,,,,,,,5524.45,,,,,,,,,,,,,,,,,0,,0,Cuencas Internas De Cataluña,0,0,1
ES100_20081226,#Temporal diciembre de 2008,CNIH,CNIH_DAÑO_ECONOMICO_MUNICIPIO,dano_economico_municipio,2008,12,2008-12-26,1.0,municipio,ES100,17.0,Girona,17202.0,Tossa de Mar,Tossa de Mar,True,diccionario_taux_municipios,,,,,,,,0.0,,,,,,,,,,,,,,,,,0,,0,Cuencas Internas De Cataluña,0,0,1
ES100_20081226,#Temporal diciembre de 2008,CNIH,CNIH_DAÑO_ECONOMICO_MUNICIPIO,dano_economico_municipio,2008,12,2008-12-26,1.0,municipio,ES100,17.0,Girona,17023.0,Blanes,Blanes,True,diccionario_taux_municipios,,,,,,,,2040.66,,,,,,,,,,,,,,,,,0,,0,Cuencas Internas De Cataluña,0,0,1
ES100_20081226,#Temporal diciembre de 2008,CNIH,CNIH_DAÑO_ECONOMICO_MUNICIPIO,dano_economico_municipio,2008,12,2008-12-26,1.0,municipio,ES100,17.0,Girona,17065.0,Esponellà,Esponellà,True,diccionario_taux_municipios,,,,,,,,0.0,,,,,,,,,,,,,,,,,0,,0,Cuencas Internas De Cataluña,0,0,1
ES100_20100818,#Inundación agosto de 2010,CNIH,CNIH_DAÑO_ECONOMICO_MUNICIPIO,dano_economico_municipio,2010,8,2010-08-18,1.0,municipio,ES100,43.0,Tarragona,43123.0,Reus,Reus,True,diccionario_taux_municipios,,,,,,,,0.0,,,,,,,,,,,,,,,,,0,,0,Cuencas Internas De Cataluña,0,0,1
ES100_20100818,#Inundación agosto de 2010,CNIH,CNIH_DAÑO_ECONOMICO_MUNICIPIO,dano_economico_municipio,2010,8,2010-08-18,1.0,municipio,ES100,8.0,Barcelona,8270.0,Sitges,Sitges,True,diccionario_taux_municipios,,,,,,,,0.0,,,,,,,,,,,,,,,,,0,,0,Cuencas Internas De Cataluña,0,0,1
ES100_20100818,#Inundación agosto de 2010,CNIH,CNIH_DAÑO_ECONOMICO_MUNICIPIO,dano_economico_municipio,2010,8,2010-08-18,1.0,municipio,ES100,8.0,Barcelona,8227.0,Sant Martí Sarroca,Sant Martí Sarroca,True,diccionario_taux_municipios,,,,,,,,0.0,,,,,,,,,,,,,,,,,0,,0,Cuencas Internas De Cataluña,0,0,1
ES100_20100818,#Inundación agosto de 2010,CNIH,CNIH_DAÑO_ECONOMICO_MUNICIPIO,dano_economico_municipio,2010,8,2010-08-18,1.0,municipio,ES100,43.0,Tarragona,43136.0,Sant Carles de la Ràpita,La Ràpita,True,diccionario_taux_municipios,,,,,,,,219.86,,,,,,,,,,,,,,,,,0,,0,Cuencas Internas De Cataluña,0,0,1
ES100_20100818,#Inundación agosto de 2010,CNIH,CNIH_DAÑO_ECONOMICO_MUNICIPIO,dano_economico_municipio,2010,8,2010-08-18,1.0,municipio,ES100,43.0,Tarragona,43905.0,Salou,Salou,True,diccionario_taux_municipios,,,,,,,,0.0,,,,,,,,,,,,,,,,,0,,0,Cuencas Internas De Cataluña,0,0,1
ES100_20100818,#Inundación agosto de 2010,CNIH,CNIH_DAÑO_ECONOMICO_MUNICIPIO,dano_economico_municipio,2010,8,2010-08-18,1.0,municipio,ES100,43.0,Tarragona,43131.0,Roda de Berà,Roda de Berà,True,diccionario_taux_municipios,,,,,,,,17831.49,,,,,,,,,,,,,,,,,0,,0,Cuencas Internas De Cataluña,0,0,1
ES100_20100818,#Inundación agosto de 2010,CNIH,CNIH_DAÑO_ECONOMICO_MUNICIPIO,dano_economico_municipio,2010,8,2010-08-18,1.0,municipio,ES100,43.0,Tarragona,43153.0,Torredembarra,Torredembarra,True,diccionario_taux_municipios,,,,,,,,21160.69,,,,,,,,,,,,,,,,,0,,0,Cuencas Internas De Cataluña,0,0,1
ES100_20100818,#Inundación agosto de 2010,CNIH,CNIH_DAÑO_ECONOMICO_MUNICIPIO,dano_economico_municipio,2010,8,2010-08-18,1.0,municipio,ES100,8.0,Barcelona,8287.0,Torrelavit,Torrelavit,True,diccionario_taux_municipios,,,,,,,,5663.35,,,,,,,,,,,,,,,,,0,,0,Cuencas Internas De Cataluña,0,0,1
ES100_20100818,#Inundación agosto de 2010,CNIH,CNIH_DAÑO_ECONOMICO_MUNICIPIO,dano_economico_municipio,2010,8,2010-08-18,1.0,municipio,ES100,43.0,Tarragona,43161.0,Valls,Valls,True,diccionario_taux_municipios,,,,,,,,5024.9,,,,,,,,,,,,,,,,,0,,0,Cuencas Internas De Cataluña,0,0,1
ES100_20100818,#Inundación agosto de 2010,CNIH,CNIH_DAÑO_ECONOMICO_MUNICIPIO,dano_economico_municipio,2010,8,2010-08-18,1.0,municipio,ES100,8.0,Barcelona,8161.0,Piera,Piera,True,diccionario_taux_municipios,,,,,,,,2201.96,,,,,,,,,,,,,,,,,0,,0,Cuencas Internas De Cataluña,0,0,1
ES100_20100818,#Inundación agosto de 2010,CNIH,CNIH_DAÑO_ECONOMICO_MUNICIPIO,dano_economico_municipio,2010,8,2010-08-18,1.0,municipio,ES100,8.0,Barcelona,8298.0,Vic,Vic,True,diccionario_taux_municipios,,,,,,,,1694.22,,,,,,,,,,,,,,,,,0,,0,Cuencas Internas De Cataluña,0,0,1
ES100_20100818,#Inundación agosto de 2010,CNIH,CNIH_DAÑO_ECONOMICO_MUNICIPIO,dano_economico_municipio,2010,8,2010-08-18,1.0,municipio,ES100,8.0,Barcelona,8305.0,Vilafranca del Penedès,Vilafranca del Penedès,True,diccionario_taux_municipios,,,,,,,,2167.93,,,,,,,,,,,,,,,,,0,,0,Cuencas Internas De Cataluña,0,0,1
ES100_20100818,#Inundación agosto de 2010,CNIH,CNIH_DAÑO_ECONOMICO_MUNICIPIO,dano_economico_municipio,2010,8,2010-08-18,1.0,municipio,ES100,8.0,Barcelona,8302.0,Vilanova del Camí,Vilanova del Camí,True,diccionario_taux_municipios,,,,,,,,0.0,,,,,,,,,,,,,,,,,0,,0,Cuencas Internas De Cataluña,0,0,1
ES100_20100818,#Inundación agosto de 2010,CNIH,CNIH_DAÑO_ECONOMICO_MUNICIPIO,dano_economico_municipio,2010,8,2010-08-18,1.0,municipio,ES100,43.0,Tarragona,43171.0,Vila-seca,Vila-seca,True,diccionario_taux_municipios,,,,,,,,0.0,,,,,,,,,,,,,,,,,0,,0,Cuencas Internas De Cataluña,0,0,1
ES100_20100818,#Inundación agosto de 2010,CNIH,CNIH_DAÑO_ECONOMICO_MUNICIPIO,dano_economico_municipio,2010,8,2010-08-18,1.0,municipio,ES100,43.0,Tarragona,43148.0,Tarragona,Tarragona,True,diccionario_taux_municipios,,,,,,,,21412.99,,,,,,,,,,,,,,,,,0,,0,Cuencas Internas De Cataluña,0,0,1
ES100_20100818,#Inundación agosto de 2010,CNIH,CNIH_DAÑO_ECONOMICO_MUNICIPIO,dano_economico_municipio,2010,8,2010-08-18,1.0,municipio,ES100,43.0,Tarragona,43012.0,Altafulla,Altafulla,True,diccionario_taux_municipios,,,,,,,,91986.74,,,,,,,,,,,,,,,,,0,,0,Cuencas Internas De Cataluña,0,0,1
ES100_20100818,#Inundación agosto de 2010,CNIH,CNIH_DAÑO_ECONOMICO_MUNICIPIO,dano_economico_municipio,2010,8,2010-08-18,1.0,municipio,ES100,43.0,Tarragona,43020.0,Banyeres del Penedès,Banyeres del Penedès,True,diccionario_taux_municipios,,,,,,,,0.0,,,,,,,,,,,,,,,,,0,,0,Cuencas Internas De Cataluña,0,0,1
ES100_20100818,#Inundación agosto de 2010,CNIH,CNIH_DAÑO_ECONOMICO_MUNICIPIO,dano_economico_municipio,2010,8,2010-08-18,1.0,municipio,ES100,43.0,Tarragona,43024.0,Bellvei,Bellvei,True,diccionario_taux_municipios,,,,,,,,340124.41,,,,,,,,,,,,,,,,,0,,0,Cuencas Internas De Cataluña,0,0,1
ES100_20100818,#Inundación agosto de 2010,CNIH,CNIH_DAÑO_ECONOMICO_MUNICIPIO,dano_economico_municipio,2010,8,2010-08-18,1.0,municipio,ES100,43.0,Tarragona,43037.0,Calafell,Calafell,True,diccionario_taux_municipios,,,,,,,,0.0,,,,,,,,,,,,,,,,,0,,0,Cuencas Internas De Cataluña,0,0,1
ES100_20100818,#Inundación agosto de 2010,CNIH,CNIH_DAÑO_ECONOMICO_MUNICIPIO,dano_economico_municipio,2010,8,2010-08-18,1.0,municipio,ES100,43.0,Tarragona,43038.0,Cambrils,Cambrils,True,diccionario_taux_municipios,,,,,,,,7888.75,,,,,,,,,,,,,,,,,0,,0,Cuencas Internas De Cataluña,0,0,1
ES100_20100818,#Inundación agosto de 2010,CNIH,CNIH_DAÑO_ECONOMICO_MUNICIPIO,dano_economico_municipio,2010,8,2010-08-18,1.0,municipio,ES100,8.0,Barcelona,8058.0,Castellet i la Gornal,Castellet i la Gornal,True,diccionario_taux_municipios,,,,,,,,12021.76,,,,,,,,,,,,,,,,,0,,0,Cuencas Internas De Cataluña,0,0,1
ES100_20100818,#Inundación agosto de 2010,CNIH,CNIH_DAÑO_ECONOMICO_MUNICIPIO,dano_economico_municipio,2010,8,2010-08-18,1.0,municipio,ES100,43.0,Tarragona,43050.0,Creixell,Creixell,True,diccionario_taux_municipios,,,,,,,,2166.14,,,,,,,,,,,,,,,,,0,,0,Cuencas Internas De Cataluña,0,0,1
ES100_20100818,#Inundación agosto de 2010,CNIH,CNIH_DAÑO_ECONOMICO_MUNICIPIO,dano_economico_municipio,2010,8,2010-08-18,1.0,municipio,ES100,8.0,Barcelona,8076.0,Esparreguera,Esparreguera,True,diccionario_taux_municipios,,,,,,,,4261.09,,,,,,,,,,,,,,,,,0,,0,Cuencas Internas De Cataluña,0,0,1
ES100_20100818,#Inundación agosto de 2010,CNIH,CNIH_DAÑO_ECONOMICO_MUNICIPIO,dano_economico_municipio,2010,8,2010-08-18,1.0,municipio,ES100,8.0,Barcelona,8102.0,Igualada,Igualada,True,diccionario_taux_municipios,,,,,,,,0.0,,,,,,,,,,,,,,,,,0,,0,Cuencas Internas De Cataluña,0,0,1
